08923: Maritime transport statistics. Cargo and number of units, by commodity, flag, loaded/unloaded, domestic/foreign, quarter, contents and port;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
commodity;flag;loaded/unloaded;domestic/foreign;quarter;contents;Fredrikstad (Borg);Moss;Oslo;Drammen;Tønsberg;Sandefjord;Larvik;Porsgrunn (Grenland);Kristiansand;Farsund;Kvinesdal;Egersund;Stavanger;Sauda;Haugesund (Karmsund);Bergen and Omland;Florø;Svelgen (Bremanger);Måløy (Nordfjord);Ålesund;Molde;Kristiansund;Trondheim;Verdal;Brønnøysund (Brønnøy);Helgeland havn;Mo i Rana;Bodø;Narvik;Harstad;Tromsø;Hammerfest;Sveagruva;Kirkenes;Norway - Unspecified, quarterly survey
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2016K2;Cargo (tonnes);74109;0;0;0;0;0;0;0;597;0;0;1;81570;0;5007;155494;91851;3825;508;3689;439;118284;14300;0;261;0;35944;43708;114;54063;27;7980;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2016K3;Cargo (tonnes);45541;0;0;485;0;0;252;3000;0;0;0;7197;34989;0;3660;161614;93104;5437;327;5614;489;118385;13737;0;289;0;22935;25883;3365;37029;403;9553;0;4;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2016K4;Cargo (tonnes);45256;0;0;0;0;0;0;1973;613;0;0;167;53661;0;4767;145452;73892;6649;164;2695;1082;169600;18051;0;191;0;27526;18644;550;7054;100;12512;0;487;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2017K1;Cargo (tonnes);70605;0;2486;0;0;0;997;0;100;0;0;352;6085;0;3450;116933;64586;4459;6;2143;0;65942;17812;0;172;0;31982;332;1110;39762;8;38197;0;595;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2017K2;Cargo (tonnes);50243;0;0;0;0;0;1180;0;0;0;0;136;12403;0;3747;98648;72302;67;49;6013;0;137942;9632;0;186;0;26692;2654;0;63803;168;19639;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2017K3;Cargo (tonnes);24141;0;196;0;0;0;1714;0;0;0;0;5312;20279;0;4875;154656;80547;2552;0;1591;1;132071;11022;0;16;0;28578;24416;0;66817;0;22258;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2017K4;Cargo (tonnes);79996;0;0;0;0;0;1062;72;0;0;0;1669;21256;0;5262;88508;74756;7308;0;29;0;111604;9411;0;140;0;32690;904;0;13499;2;11480;0;833;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2018K1;Cargo (tonnes);75916;0;0;4064;0;0;2007;522;0;0;0;74;38628;0;4576;100267;63688;2106;166;2214;0;81685;10105;0;411;1242;30135;662;27;32385;106;819;0;534;9511
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2018K2;Cargo (tonnes);73694;0;0;2000;0;0;1296;0;0;0;0;5392;66300;0;6465;111073;82596;2728;0;730;0;76744;9655;0;1;0;31463;992;0;84356;2;24549;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2018K3;Cargo (tonnes);87613;0;0;6877;0;0;783;0;0;0;0;600;15005;0;7144;493683;97448;5442;25;3478;62;115274;8393;0;0;4;22020;9451;0;17695;1;17445;0;64;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2018K4;Cargo (tonnes);83452;0;1419;5057;0;0;1214;2383;0;0;0;688;89854;0;4423;586837;101925;4022;36;34;0;131092;11668;0;0;0;28738;1712;0;53183;0;11696;0;36;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2019K1;Cargo (tonnes);66771;0;0;1000;0;0;2917;45;0;0;0;1287;67045;0;2141;101025;71953;3495;800;205;119;47523;13214;0;15;6;26964;349;0;36288;31;9551;0;6;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2019K2;Cargo (tonnes);27762;0;0;5010;0;0;1693;14;0;0;0;4147;119736;0;2336;123938;84031;1915;170;730;0;83545;8446;0;0;723;28909;1868;1142;8015;34;17673;0;53;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2019K3;Cargo (tonnes);66101;0;0;0;0;0;1531;0;0;0;0;300;49468;0;3652;148442;94024;5796;0;395;1251;117972;10613;0;19;1224;23418;1633;254;14812;0;1726;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2019K4;Cargo (tonnes);67395;0;0;1315;0;0;1688;6850;0;0;0;750;89521;0;4484;125207;84413;3834;0;928;995;85453;11294;0;12;381;22990;455;78;7193;42;7081;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2020K1;Cargo (tonnes);76613;0;0;3530;0;0;1271;3523;0;0;0;300;79509;0;3067;104175;65468;2050;0;74;4;50034;13044;0;0;576;33196;2876;0;2010;114;9646;0;234;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2020K2;Cargo (tonnes);55011;0;0;5408;0;0;1779;6770;0;0;0;226;52638;0;1733;130472;88301;1112;222;1379;419;118872;11605;0;18;850;32580;6131;10963;4283;5;5215;0;1;202
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2020K3;Cargo (tonnes);74640;0;401;22590;0;0;2013;3150;105;0;0;1382;114951;0;2290;136903;103629;5;29;2548;121;112437;9560;0;14;4209;30333;5988;12992;21;10;9267;0;2;1593
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2020K4;Cargo (tonnes);30739;0;0;14113;0;0;1642;3090;2268;0;0;200;96132;0;1645;125688;117260;3180;223;3119;123;68683;17302;0;30;134;29905;1527;3952;4168;74;22550;0;390;1233
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2021K1;Cargo (tonnes);28416;0;444;10929;0;0;3880;0;76;0;0;150;124375;0;688;116716;91974;3961;46;2504;0;47969;21043;0;25;396;28727;1440;18;4825;470;17857;0;528;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Domestic;2021K2;Cargo (tonnes);28601;0;0;2500;0;0;0;500;175;0;0;2712;134884;0;1472;131539;95063;1132;0;3239;1;86455;14802;0;4;730;29690;2075;10259;3973;109;17225;0;475;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2012K1;Cargo (tonnes);2206;0;32807;0;0;15527;57950;43638;88;0;0;1000;0;0;0;20;0;11050;0;0;785258;90;0;25278;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2012K2;Cargo (tonnes);5942;0;23528;0;0;14599;57094;41076;0;0;0;50;287;0;0;711;0;8900;0;0;754128;0;0;27280;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2012K3;Cargo (tonnes);1731;0;26468;2228;0;6235;59463;58897;2519;0;0;0;1335;0;0;479;50;4780;0;0;778775;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2012K4;Cargo (tonnes);5882;0;29698;2645;0;13459;50321;40928;4204;0;0;0;1402;0;0;0;0;12150;0;0;708664;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2013K1;Cargo (tonnes);6693;0;28964;0;0;27757;58516;42229;0;0;0;0;426;0;815;811;0;10080;0;0;692696;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2013K2;Cargo (tonnes);0;0;23758;0;0;14343;71764;32375;0;0;0;0;578;0;594;842;0;8130;0;0;671405;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2013K3;Cargo (tonnes);2000;0;24642;3300;0;8300;57985;13257;0;0;0;0;21;0;0;360;0;8400;0;0;638220;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2013K4;Cargo (tonnes);0;0;28284;0;0;25548;54159;31982;38;0;0;15;117;0;0;450;0;10370;0;0;690501;0;0;0;0;0;0;0;0;0;0;0;0;0;1500
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2014K1;Cargo (tonnes);0;0;33089;0;0;9559;59652;23068;0;0;0;0;1391;0;0;22;0;10891;0;147;630604;0;906;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2014K2;Cargo (tonnes);0;0;28530;7671;0;25717;54970;25144;0;0;0;0;486;0;1350;0;0;7980;0;0;600338;4075;0;0;0;0;0;0;0;0;0;0;0;0;1200
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2014K3;Cargo (tonnes);0;0;25430;3801;0;12000;72717;19558;0;0;0;1200;935;0;2400;1935;0;5500;0;0;648245;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2014K4;Cargo (tonnes);0;0;32779;0;0;37227;46270;22723;0;0;0;124;244;0;0;0;0;8280;0;0;693997;399;0;0;0;0;0;0;0;0;15;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2015K1;Cargo (tonnes);0;0;25475;0;0;13869;53867;34642;0;0;0;0;926;0;0;0;0;13483;0;0;694647;3232;0;0;0;0;0;0;0;0;0;0;0;0;3430
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2015K2;Cargo (tonnes);0;0;30252;259;0;16050;60770;26374;0;0;0;0;299;0;400;0;0;9143;0;0;0;3729;21;0;0;0;0;0;0;0;0;0;0;0;1487
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2015K3;Cargo (tonnes);2200;0;27838;0;0;15878;62852;13766;0;0;0;870;979;0;240;0;0;3152;0;5;559153;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2015K4;Cargo (tonnes);0;0;36883;0;0;23018;63448;47024;0;0;0;0;952;0;345;0;0;7034;0;2;652203;0;0;0;0;0;0;0;0;0;0;0;0;0;7875
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2016K1;Cargo (tonnes);0;0;33970;430;0;13134;61988;0;47941;0;0;3355;42;0;0;33;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2016K2;Cargo (tonnes);0;0;35860;0;0;14195;75391;0;54502;0;0;0;190;0;0;0;1286;0;0;0;0;0;0;0;0;0;1292;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2016K3;Cargo (tonnes);0;0;30245;0;0;9101;64500;0;39323;0;0;0;39;0;15;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2016K4;Cargo (tonnes);0;0;33225;0;0;8981;63698;0;42259;0;0;0;0;0;962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2017K1;Cargo (tonnes);0;0;31897;0;0;15805;65624;0;41663;0;0;0;0;0;496;1;10;0;0;16;0;0;0;0;0;0;0;0;0;0;141;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2017K2;Cargo (tonnes);0;0;31410;0;0;10607;66956;0;48814;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2017K3;Cargo (tonnes);0;0;26722;0;0;7436;67030;0;49057;0;0;0;198;0;0;0;490;0;0;160;0;237;0;0;0;0;0;0;0;4515;99;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2017K4;Cargo (tonnes);0;0;32159;0;0;11604;72672;0;59954;0;0;0;186;0;0;1366;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2018K1;Cargo (tonnes);0;0;34903;0;0;11493;66994;0;54658;0;0;0;66;0;828;2830;0;0;0;0;0;0;0;0;0;0;274;0;0;898;0;0;0;0;1425
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2018K2;Cargo (tonnes);0;0;34037;0;0;11024;72520;3200;53505;0;0;0;115;0;0;1427;163;0;0;0;0;0;0;0;0;0;9;0;0;6099;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2018K3;Cargo (tonnes);0;0;29184;0;0;7399;68480;0;46930;0;0;0;0;0;232;1132;0;0;0;860;0;0;0;0;0;0;2963;0;0;770;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2018K4;Cargo (tonnes);0;0;32435;0;0;10771;70064;0;52131;0;0;0;390;0;230;4097;278;0;0;20;1;0;0;0;0;0;0;0;0;84;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2019K1;Cargo (tonnes);0;0;23708;0;0;0;63358;0;51904;0;0;50;477;0;368;808;0;0;0;0;0;0;0;0;0;0;3340;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2019K2;Cargo (tonnes);0;0;22535;0;0;0;67832;0;51177;0;0;0;0;0;0;109;0;0;0;199;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2019K3;Cargo (tonnes);0;0;20151;0;0;0;70412;0;46880;0;0;0;206;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2019K4;Cargo (tonnes);0;0;24410;0;0;0;66678;0;43632;0;0;0;311;0;760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2020K1;Cargo (tonnes);0;0;19173;2135;0;0;78648;195;37793;0;0;0;605;0;0;0;0;0;0;0;0;0;26;0;0;0;5702;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2020K2;Cargo (tonnes);0;0;2949;0;0;0;105438;0;31979;0;0;0;0;0;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2020K3;Cargo (tonnes);1;0;26364;0;0;0;81708;0;45181;0;0;0;0;0;0;721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2020K4;Cargo (tonnes);0;0;25179;0;0;0;95542;0;43099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2021K1;Cargo (tonnes);0;0;329;0;0;0;111578;0;40953;0;0;0;356;0;0;0;0;0;0;0;0;0;0;0;0;0;5656;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Foreign;2021K2;Cargo (tonnes);0;0;5901;0;0;0;96074;0;42011;0;0;0;505;0;0;175;0;0;0;0;0;0;1;0;0;0;0;0;0;163;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2012K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;114;0;0;0;0;0;0;8;0;4;886;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2012K2;Cargo (tonnes);0;0;222;0;0;0;0;0;0;0;0;0;2564;0;0;967;0;0;0;0;0;416;0;0;0;0;0;0;0;0;455;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2012K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;273;0;0;1727;0;0;0;0;0;1169;0;0;0;0;0;0;0;0;1298;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2012K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;289;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2608;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2013K1;Cargo (tonnes);0;0;0;0;0;0;0;1701;0;0;0;0;884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2013K2;Cargo (tonnes);270;0;0;0;0;0;0;8977;0;0;0;0;309;0;420;921;0;0;0;0;71333;0;0;0;0;0;0;0;0;0;4672;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2013K3;Cargo (tonnes);0;0;86;0;0;0;0;0;0;0;0;0;1622;0;0;3443;0;0;0;0;15765;0;0;0;0;0;0;0;0;0;2220;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2013K4;Cargo (tonnes);0;0;0;2853;0;0;0;0;0;0;0;0;0;0;0;2829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2014K1;Cargo (tonnes);283;0;0;1650;0;0;0;0;0;0;0;0;356;0;0;1104;0;0;0;0;0;0;306;0;0;0;0;0;0;0;0;0;0;346;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2014K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;1111;0;0;0;0;0;0;0;46620;1000;66;0;0;0;0;0;0;0;3237;0;0;683;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2014K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;316;0;80;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;5752;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2014K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2015K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;7841;0;40;98;0;0;0;342;0;0;171;0;0;0;0;0;0;0;19;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2015K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;3782;0;0;110;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;1516
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2015K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;825;0;0;0;0;0;0;0;0;1450;524;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2015K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;172;0;0;0;0;0;0;230;14514;0;778;0;0;0;0;0;0;0;0;0;0;165;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2016K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;662;0;270;0;0;0;0;356;0;0;2257;0;0;0;0;0;0;436;0;13273;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2016K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;300;0;0;0;0;0;0;0;2365;0;1337;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2016K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;137;0;0;0;0;0;0;2401;0;153;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2016K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;3019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2017K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2017K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2017K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;1359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2017K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2018K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2018K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2018K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2018K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2019K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2019K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2019K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2019K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;1296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2020K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2020K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2020K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2020K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2021K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NOR;Loaded;Unknown;2021K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NIS;Unloaded;Domestic;2012K1;Cargo (tonnes);5394;709;10101;2509;44;0;0;0;1507;0;0;0;2912;0;453;6221;35541;0;712;0;7005;126;0;2577;2405;0;0;56576;0;0;0;3181;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NIS;Unloaded;Domestic;2012K2;Cargo (tonnes);130;0;10551;1883;18;0;0;0;2769;0;0;100;1671;0;3306;92;41323;0;2859;0;832;9990;0;85;2442;0;3445;24119;0;0;0;2632;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NIS;Unloaded;Domestic;2012K3;Cargo (tonnes);32079;0;10804;1930;0;0;0;3035;1517;0;0;3552;5473;0;443;829;46115;0;440;0;389;3000;0;0;2744;0;189;22968;0;0;0;4629;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NIS;Unloaded;Domestic;2012K4;Cargo (tonnes);23516;0;11357;1734;14;0;0;0;1809;0;0;100;10781;0;559;1277;42408;0;1390;0;326;6550;0;180;2707;0;560;41891;0;0;0;9746;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NIS;Unloaded;Domestic;2013K1;Cargo (tonnes);5313;0;8396;2000;0;0;0;0;1057;0;0;1014;8580;0;0;0;40054;0;134;0;0;11273;0;0;2438;0;0;26069;0;20063;1244;6728;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NIS;Unloaded;Domestic;2013K2;Cargo (tonnes);10294;0;10909;1848;0;0;0;0;1595;0;0;890;12752;0;0;13381;43491;0;525;0;1453;14664;0;0;2430;0;1562;20947;0;15650;0;14090;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NIS;Unloaded;Domestic;2013K3;Cargo (tonnes);6242;0;8555;2246;0;0;0;0;2095;0;0;2485;8108;0;0;1748;45664;0;318;0;1454;2222;0;0;3437;0;0;14413;0;12707;0;14967;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NIS;Unloaded;Domestic;2013K4;Cargo (tonnes);5571;0;7399;12203;5;0;0;0;1269;0;0;400;7211;0;0;934;42587;0;4904;0;328;745;5617;0;4756;0;831;14205;0;4112;0;10599;0;0;0
Other manufactured goods, grouped goods and other goods;Norge NIS;Unloaded;Domestic;2014K1;Cargo (tonnes);0;0;8053;7025;0;0;0;0;840;0;0;840;9432;0;0;3273;35141;0;1846;0;215;906;0;0;2146;0;19;17045;0;4028;0;13530;0;0;0
